accuracy,loss,val_accuracy,val_loss
0.5,0.7136106491088867,0.6000000238418579,0.6559749841690063
0.44999998807907104,0.713097095489502,0.800000011920929,0.686130166053772
0.550000011920929,0.6969348192214966,0.699999988079071,0.6892033219337463
0.6000000238418579,0.6902627348899841,0.699999988079071,0.690881073474884
0.6000000238418579,0.6916729807853699,0.699999988079071,0.6922218203544617
0.550000011920929,0.6887667775154114,0.4000000059604645,0.6945074796676636
0.44999998807907104,0.6975361704826355,0.4000000059604645,0.6993039846420288
0.5,0.6892123222351074,0.4000000059604645,0.695891261100769
0.42500001192092896,0.7022078037261963,0.6000000238418579,0.6888978481292725
